id HYSS litter adj_age adj_bf
YYCFJYB20477708 12202112 12204777 170.756584158416 17.1433538572981
YYCFJYA15174701 11201521 11151747 133.626239669421 12.4658021811546
YYCFJYA14072306 11201511 11140723 188.537973352034 11.6045980375937
YYCFJYB20319302 12202142 12203193 168.516321585903 12.19560761347
YYCFJYB20510306 12202112 12205103 189.464079754601 12.8767099186277
YYCFJYB19359312 12202012 12193593 156.877868769074 11.7830332281418
YYCFJYA19389813 11201932 11193898 153.888262032086 12.5958566261098
YYCFJYA15164602 11201521 11151646 155.513729508197 10.8425698675591
YYCFJYA18843407 11201911 11188434 167.190975103734 10.3472322694522
YYCFJYA18790302 11201911 11187903 167.94546580773 11.9001636207327
YYCFJYA15118001 11201521 11151180 166.74115720524 13.1279438089748
YYCFJYB20289804 12202142 12202898 173.912461928934 9.53062812673708
YYCFJYA19766308 11202022 11197663 166.037727272727 9.71252511721366
YYCFJYA19274211 11201932 11192742 172.522142857143 15.2792256142964
YYCFJYB20249808 12202032 12202498 156.249047109208 14.0471411901984
YYCFJYA20911111 11202022 11209111 145.153551207327 13.0104678091709
YYCFJYA14108603 11201521 11141086 185.888365155131 9.18739747686024
YYCFJYA14053901 11201541 11140539 155.828475935829 9.68693948023855
YYCFJYA15125512 11201522 11151255 156.366067615658 13.4734077478661
YYCFJYA16309011 11201712 11163090 149.047325141777 16.1443943075321
YYCFJYA16233514 11201712 11162335 147.093889990089 15.8694942903752
YYCFJYA18480408 11201832 11184804 154.514647266314 11.5818951481602
YYCFJYA15160304 11201521 11151603 160.218887775551 13.7255890620768
YYCFJYA17191502 11201811 11171915 142.827845528455 17.2925151791951
YYCFJYA17416313 11201722 11174163 152 10
YYCFJYA16223813 11201742 11162238 136.165656167979 15.0353967997414
YYCFJYA17230002 11201811 11172300 169.531613756614 15.8105957141594
YYCFJYA18851310 11201912 11188513 167.857708333333 12.4552352048558
YYCFJYA20862719 11202022 11208627 159.282104183757 10.2490634993148
YYCFJYA20309120 11202112 11203091 193.731666666667 16.0682220434433
