id HYSS litter adj_age adj_bf
DDCFJYB20030104 12202022 12200301 146.830367588933 16.7081017401425
DDCFJYA18334604 11201822 11183346 150.434656845754 13.9446284231863
DDCFJYA16190913 11201742 11161909 157.286688073394 14.7310651122214
DDCFJYA17494812 11201722 11174948 144.453844974446 13.715804760381
DDCFJYB20136204 12202032 12201362 149.817340956341 15.254821664465
DDCFJYA18947407 11201912 11189474 157.484063683305 17.3152360354985
DDCFJYA15266201 11201541 11152662 134.024188509874 8.48908534512071
DDCFJYA17135401 11201811 11171354 148.3815 10.0988593155894
DDCFJYA17761403 11201741 11177614 148.204384615385 12.9308666017527
DDCFJYA20175810 11202142 11201758 179.613373417722 7.26443945263254
DDCFJYA20272202 11202142 11202722 193.533826086957 12.3452638343301
DDCFJYA16233402 11201711 11162334 144.95147582205 16.4728201386355
DDCFJYA20016209 11202032 11200162 165.386543992431 13.7498706673564
DDCFJYA18601308 11201832 11186013 174.521138248848 10.3014756630624
DDCFJYA17008606 11201841 11170086 151.623188034188 12.0688088283025
DDCFJYA17462602 11201721 11174626 146.102392857143 9.88362652232747
DDCFJYA17217603 11201811 11172176 149.059085470085 10.3446932814021
DDCFJYA18579108 11201832 11185791 174.24008496732 11.9368411213012
DDCFJYA20011306 11202032 11200113 141.979779342723 14.1214712428253
DDCFJYA18468609 11201832 11184686 145.954297101449 11.8231300215005
DDCFJYA15496313 11201612 11154963 161.849396624473 21.1527694120728
DDCFJYA18757101 11201941 11187571 152.653051094891 10.0883977900552
DDCFJYA18799602 11201911 11187996 165.209121334681 12.1255468898611
DDCFJYA17130816 11201812 11171308 152.133810218978 12.8218897099429
DDCFJYA18972706 11201922 11189727 180.413173913043 18.3841509154388
DDCFJYA15454911 11201612 11154549 163.780527896996 17.541675453773
DDCFJYA18441511 11201832 11184415 167.000264990329 12.5902893002475
DDCFJYA18520305 11201832 11185203 157.724369245837 13.7241534607482
DDCFJYA17651113 11201732 11176511 154.786073457395 12.7438567849804
DDCFJYA16792514 11201632 11167925 160.900014373717 14.2547275743269
DDCFJYA17722112 11201742 11177221 156.305545454545 16.4276866903678
DDCFJYA19264909 11201932 11192649 153.521667251975 13.2387376352624
DDCFJYA17104412 11201812 11171044 163.894126293996 12.4036366874091
DDCFJYA17758814 11201742 11177588 154.046858585859 14.135290536427
DDCFJYB19373910 12202012 12193739 154.955880847308 12.2416841426036
DDCFJYA19546613 11202042 11195466 153.360137931034 9.01886936529411
DDCFJYA20012608 11202032 11200126 169.766852417303 12.0727675401115
DDCFJYB20476406 12202112 12204764 167.624259402122 14.9698699401928
DDCFJYA18907201 11201911 11189072 174.152488624052 15.0939719910696
DDCFJYA17465213 11201722 11174652 159 16
DDCFJYA18451709 11201832 11184517 145.115585152838 8.78131802556711
DDCFJYA19127402 11201921 11191274 145.305921837228 11.4113856068743
DDCFJYA19688204 11202011 11196882 148.683329896907 11.2615786040444
DDCFJYA19732101 11202011 11197321 153.46931358885 13.0781229345671
DDCFJYA19584007 11202041 11195840 151.830129032258 14.2751842751843
DDCFJYA17161914 11201812 11171619 152.266353728489 14.3674425426976
DDCFJYA18520605 11201832 11185206 175.583103004292 13.9049866401859
DDCFJYA19720012 11202012 11197200 152.518002676182 10.3960302279102
DDCFJYA16747904 11201631 11167479 142.412565754634 13.7754726451397
DDCFJYA18838807 11201912 11188388 146.533629695886 11.6807818990205
DDCFJYA18371508 11201822 11183715 162.198662337662 14.888502952414
DDCFJYA17789403 11201841 11177894 147.573380305603 15.4169622702354
DDCFJYA18781908 11201912 11187819 149.1451191067 14.9995453856645
DDCFJYA18365409 11201822 11183654 167.715205607477 14.0581354670303
DDCFJYA15129304 11201521 11151293 170.565094276094 11.0318439269981
DDCFJYA17468411 11201722 11174684 157.783155688623 12.9751626369637
DDCFJYA17285111 11201822 11172851 141.596646958012 9.48408578902633
DDCFJYA19688403 11202011 11196884 152.378380530973 11.4935927541094
DDCFJYA18443907 11201832 11184439 140.710678456592 14.5922052125604
DDCFJYB20203809 12202031 12202038 152.854072302558 14.4762221759933
DDCFJYA18443901 11201831 11184439 146.734501730104 13.0794484569928
DDCFJYA19316105 11201931 11193161 143.2265 15.5422626788036
DDCFJYB19409201 12202011 12194092 142.514399495374 13.3288157263864
DDCFJYA17003903 11201841 11170039 155.021407407407 13.9495798319328
DDCFJYA15294603 11201641 11152946 159.121175925926 8.94507772020725
DDCFJYA16019905 11201631 11160199 141.302204225352 16.6664886515354
DDCFJYA18334502 11201821 11183345 168.210693121693 10.5459598967639
DDCFJYA18297303 11201821 11182973 143.794341002465 12.4558386743786
DDCFJYA17138903 11201811 11171389 153.263336283186 16.0375712848038
DDCFJYA17070004 11201841 11170700 147.349683760684 12.9308666017527
DDCFJYA15130304 11201521 11151303 177.904625 15.5868544600939
